Subject Name:D:\adrian0706nast.txt
File Created: 08.06.2016 00:10:17 
Version: 2.3 
Released: 4/22/2012
 
Elapsed Time 	Action 	 X	Y
375,716	Moved	925	771
375,724	Moved	925	749
375,732	Moved	925	734
375,74	Moved	925	721
375,748	Moved	925	702
375,756	Moved	924	678
375,764	Moved	918	654
375,772	Moved	914	632
375,78	Moved	908	613
375,788	Moved	903	597
375,797	Moved	898	584
375,804	Moved	893	571
375,81	Moved	889	561
375,818	Moved	883	548
375,826	Moved	881	540
375,835	Moved	878	534
375,842	Moved	874	529
375,844	Moved	872	525
375,844	Moved	870	522
375,86	Moved	868	521
375,86	Moved	867	520
375,876	Moved	866	519
375,876	Moved	866	518
376,175	Moved	865	518
376,197	Moved	865	513
376,205	Moved	866	507
376,213	Moved	867	499
376,221	Moved	867	494
376,228	Moved	867	489
376,235	Moved	867	486
376,243	Moved	867	482
376,25	Moved	867	479
376,258	Moved	866	475
376,267	Moved	865	473
376,275	Moved	864	472
376,283	Moved	863	471
376,291	Moved	862	470
376,298	Moved	861	469
376,306	Moved	860	468
376,314	Moved	859	467
376,322	Moved	858	466
376,338	Moved	857	465
376,352	Moved	856	464
376,36	Moved	855	464
376,368	Moved	855	463
376,376	Moved	854	463
376,384	Moved	853	463
376,392	Moved	852	462
376,4	Moved	851	461
376,408	Moved	850	460
376,416	Moved	849	460
376,44	Moved	848	459
376,446	Moved	847	458
376,454	Moved	846	458
376,462	Moved	845	457
376,47	Moved	844	456
376,478	Moved	843	456
376,492	Moved	842	455
376,502	Moved	841	455
376,51	Moved	839	454
376,518	Moved	838	454
376,537	Moved	837	454
376,541	Moved	836	454
376,557	Moved	830	457
376,564	Moved	829	458
376,572	Moved	827	459
376,581	Moved	826	460
376,588	Moved	825	461
376,604	Moved	824	462
376,612	Moved	823	463
376,62	Moved	823	464
376,628	Moved	822	464
376,637	Moved	822	465
376,654	Moved	821	466
376,658	Moved	820	466
376,674	Moved	817	469
376,764	Moved	816	470
376,784	Moved	815	470
376,894	Pressed Left	814	471
377,082	Moved	814	471
377,098	Moved	814	472
377,106	Moved	816	475
377,114	Moved	819	480
377,122	Moved	821	484
377,131	Moved	823	487
377,139	Moved	825	490
377,146	Moved	828	494
377,156	Moved	829	497
377,162	Moved	831	500
377,168	Moved	832	504
377,178	Moved	833	508
377,184	Moved	834	511
377,192	Moved	836	512
377,2	Moved	836	514
377,208	Moved	837	515
377,216	Moved	837	516
377,224	Moved	838	517
377,232	Moved	838	518
377,248	Moved	838	519
377,264	Moved	838	520
377,31	Moved	838	521
377,318	Moved	838	522
377,326	Moved	840	525
377,334	Moved	841	529
377,342	Moved	841	533
377,35	Moved	842	538
377,361	Moved	843	543
377,367	Moved	843	548
377,375	Moved	845	557
377,381	Moved	846	564
377,389	Moved	848	573
377,396	Moved	849	582
377,405	Moved	850	590
377,412	Moved	852	598
377,421	Moved	853	604
377,428	Moved	854	611
377,437	Moved	854	614
377,445	Moved	854	619
377,452	Moved	855	624
377,462	Moved	855	628
377,468	Moved	855	632
377,476	Moved	853	635
377,482	Moved	851	640
377,493	Moved	848	644
377,578	Moved	846	646
377,678	Moved	845	646
377,694	Moved	845	645
377,694	Moved	845	644
377,71	Moved	845	643
377,71	Moved	845	642
377,725	Moved	845	641
377,742	Moved	846	640
377,75	Moved	846	639
377,758	Moved	846	638
377,758	Moved	846	637
377,774	Moved	846	636
377,774	Moved	846	635
382,428	Moved	846	634
382,428	Moved	848	647
382,446	Moved	849	660
382,449	Moved	851	668
382,449	Moved	851	673
382,465	Moved	852	676
382,481	Moved	852	678
382,481	Moved	852	680
382,481	Moved	853	683
382,496	Moved	853	686
382,508	Moved	853	689
382,517	Moved	853	693
382,525	Moved	854	695
382,533	Moved	854	698
382,54	Moved	855	702
382,548	Moved	855	705
382,55	Moved	856	707
382,55	Moved	856	709
382,565	Moved	856	712
382,581	Moved	856	714
382,581	Moved	856	715
382,597	Moved	856	716
382,597	Moved	856	717
382,612	Moved	856	718
382,612	Moved	856	720
382,612	Moved	856	721
382,628	Moved	856	722
382,628	Moved	856	723
382,649	Moved	856	724
385,178	Moved	856	725
385,186	Moved	851	703
385,194	Moved	845	681
385,203	Moved	840	668
385,211	Moved	835	655
385,218	Moved	833	647
385,226	Moved	830	638
385,234	Moved	829	634
385,242	Moved	827	629
385,25	Moved	825	624
385,259	Moved	823	619
385,265	Moved	820	613
385,273	Moved	815	603
385,281	Moved	811	595
385,289	Moved	807	590
385,297	Moved	805	587
385,305	Moved	804	583
385,313	Moved	803	582
385,321	Moved	802	581
385,414	Moved	801	580
385,422	Moved	801	584
385,43	Moved	802	587
385,438	Moved	802	592
385,446	Moved	803	594
385,454	Moved	803	595
385,462	Moved	803	596
385,468	Moved	803	598
385,476	Moved	803	599
385,532	Moved	802	599
385,54	Moved	797	593
385,548	Moved	788	578
385,556	Moved	774	553
385,564	Moved	758	527
385,57	Moved	739	500
385,578	Moved	721	473
385,586	Moved	704	447
385,594	Moved	688	425
385,602	Moved	674	403
385,61	Moved	660	385
385,618	Moved	644	365
385,626	Moved	633	348
385,634	Moved	620	333
385,642	Moved	607	318
385,65	Moved	597	308
385,658	Moved	592	303
385,666	Moved	587	298
385,674	Moved	582	294
385,68	Moved	578	291
385,688	Moved	574	287
385,696	Moved	571	283
385,705	Moved	567	281
385,712	Moved	564	279
385,72	Moved	562	276
385,728	Moved	561	274
385,736	Moved	560	273
385,744	Moved	559	272
385,752	Moved	558	270
385,76	Moved	557	268
385,768	Moved	554	265
385,776	Moved	553	263
385,782	Moved	551	259
385,79	Moved	549	258
385,798	Moved	548	256
385,806	Moved	547	255
385,814	Moved	546	254
385,822	Moved	545	253
385,83	Moved	544	251
385,839	Moved	543	247
385,846	Moved	541	244
385,854	Moved	539	239
385,862	Moved	537	236
385,87	Moved	533	232
385,878	Moved	532	228
385,884	Moved	530	223
385,894	Moved	529	219
385,9	Moved	527	217
385,916	Moved	526	215
385,94	Pressed Left	526	214
385,964	Moved	526	214
386,184	Moved	525	214
386,192	Moved	525	219
386,2	Moved	526	227
386,206	Moved	527	235
386,214	Moved	531	248
386,222	Moved	532	256
386,23	Moved	533	261
386,238	Moved	534	265
386,246	Moved	536	269
386,254	Moved	537	272
386,262	Moved	538	276
386,27	Moved	539	279
386,278	Moved	540	282
386,286	Moved	541	286
386,294	Moved	542	289
386,302	Moved	543	291
386,308	Moved	543	295
386,316	Moved	544	296
386,324	Moved	545	297
386,332	Moved	545	298
386,34	Moved	545	299
386,349	Moved	545	300
386,356	Moved	545	301
386,364	Moved	545	302
386,372	Moved	545	303
386,38	Moved	545	304
386,388	Moved	545	306
386,396	Moved	545	307
386,404	Moved	545	308
386,42	Moved	545	309
386,442	Moved	545	310
386,718	Moved	545	311
386,726	Moved	545	319
386,732	Moved	545	335
386,74	Moved	545	350
386,748	Moved	547	363
386,756	Moved	553	382
386,764	Moved	559	404
386,772	Moved	565	430
386,782	Moved	569	463
386,788	Moved	575	496
386,796	Moved	581	525
386,804	Moved	587	549
386,812	Moved	593	571
386,82	Moved	599	593
386,828	Moved	605	615
386,836	Moved	609	634
386,842	Moved	614	649
386,851	Moved	620	668
386,859	Moved	626	683
386,867	Moved	631	699
386,874	Moved	636	712
386,885	Moved	641	725
386,89	Moved	643	731
386,898	Moved	646	736
386,907	Moved	647	740
386,914	Moved	648	743
386,923	Moved	649	745
386,93	Moved	650	747
386,936	Moved	651	748
386,946	Moved	652	749
387,18	Moved	652	750
387,982	Moved	653	750
387,99	Moved	657	746
387,998	Moved	665	732
388,004	Moved	679	717
388,014	Moved	691	701
388,02	Moved	707	683
388,028	Moved	725	665
388,036	Moved	747	647
388,044	Moved	784	634
388,053	Moved	824	628
388,06	Moved	866	624
388,068	Moved	910	622
388,076	Moved	949	618
388,084	Moved	984	616
388,092	Moved	1017	614
388,1	Moved	1045	608
388,108	Moved	1074	601
388,114	Moved	1100	599
388,122	Moved	1120	599
388,13	Moved	1133	599
388,138	Moved	1146	599
388,146	Moved	1151	600
388,154	Moved	1156	601
388,162	Moved	1159	602
388,17	Moved	1160	602
388,178	Moved	1161	602
388,216	Moved	1161	603
388,224	Moved	1162	604
388,232	Moved	1165	606
388,24	Moved	1170	610
388,249	Moved	1175	614
388,256	Moved	1179	617
388,264	Moved	1182	619
388,272	Moved	1186	622
388,28	Moved	1189	623
388,288	Moved	1192	625
388,296	Moved	1196	629
388,304	Moved	1201	632
388,312	Moved	1206	636
388,32	Moved	1214	640
388,326	Moved	1222	644
388,334	Moved	1230	649
388,342	Moved	1236	651
388,35	Moved	1241	652
388,358	Moved	1244	654
388,366	Moved	1246	655
388,374	Moved	1247	655
388,382	Moved	1248	655
388,484	Moved	1249	656
388,492	Moved	1250	657
388,5	Moved	1254	659
388,508	Moved	1257	661
388,516	Moved	1260	663
388,524	Moved	1264	666
388,532	Moved	1269	669
388,538	Moved	1273	672
388,546	Moved	1279	674
388,554	Moved	1282	676
388,562	Moved	1285	678
388,57	Moved	1287	679
388,75	Moved	1288	680
388,766	Moved	1288	681
388,774	Moved	1290	685
388,782	Moved	1291	689
388,79	Moved	1292	691
388,798	Moved	1293	694
388,807	Moved	1294	696
388,814	Moved	1295	698
388,822	Moved	1296	699
388,83	Moved	1297	700
388,838	Moved	1297	701
388,846	Moved	1298	702
388,852	Moved	1298	703
392,82	Moved	1298	705
392,828	Moved	1298	704
392,836	Moved	1298	703
392,939	Moved	1298	702
392,96	Moved	1298	701
392,968	Moved	1298	697
392,976	Moved	1298	692
392,984	Moved	1298	688
392,992	Moved	1298	683
393,001	Moved	1298	677
393,008	Moved	1298	670
393,016	Moved	1300	664
393,024	Moved	1300	659
393,032	Moved	1300	653
393,04	Moved	1300	648
393,048	Moved	1301	642
393,054	Moved	1301	637
393,062	Moved	1301	634
393,07	Moved	1301	631
393,078	Moved	1301	628
393,086	Moved	1302	627
393,094	Moved	1302	626
393,102	Moved	1302	625
393,11	Moved	1302	624
393,118	Moved	1302	623
393,134	Moved	1302	622
393,142	Moved	1302	621
393,305	Moved	1303	621
393,323	Moved	1303	619
393,33	Moved	1304	616
393,338	Moved	1305	613
393,346	Moved	1305	609
393,354	Moved	1306	606
393,362	Moved	1307	604
393,425	Pressed Left	1307	603
393,808	Moved	1307	603
393,816	Moved	1304	605
393,824	Moved	1300	609
393,832	Moved	1298	610
393,84	Moved	1297	611
393,848	Moved	1296	612
393,856	Moved	1295	613
393,864	Moved	1294	614
393,872	Moved	1293	615
393,88	Moved	1292	616
393,888	Moved	1291	617
393,896	Moved	1290	618
393,904	Moved	1288	619
393,912	Moved	1285	621
393,918	Moved	1282	623
393,926	Moved	1279	626
393,934	Moved	1275	627
393,942	Moved	1273	628
393,951	Moved	1270	630
393,958	Moved	1268	631
393,966	Moved	1266	632
393,974	Moved	1265	633
393,982	Moved	1264	634
393,99	Moved	1261	635
393,998	Moved	1260	636
394,006	Moved	1258	637
394,014	Moved	1257	638
394,022	Moved	1256	639
394,028	Moved	1254	640
394,036	Moved	1253	641
394,044	Moved	1251	642
394,052	Moved	1248	644
394,06	Moved	1244	645
394,068	Moved	1241	646
394,076	Moved	1238	647
394,084	Moved	1234	648
394,092	Moved	1231	649
394,1	Moved	1229	650
394,108	Moved	1225	651
394,116	Moved	1224	652
394,124	Moved	1222	652
394,13	Moved	1221	653
394,138	Moved	1220	653
394,146	Moved	1219	653
394,154	Moved	1218	653
394,162	Moved	1217	653
394,17	Moved	1216	654
394,178	Moved	1215	654
394,186	Moved	1214	654
394,194	Moved	1213	655
394,202	Moved	1212	655
394,21	Moved	1211	655
394,218	Moved	1210	656
394,226	Moved	1209	656
394,232	Moved	1208	656
394,24	Moved	1207	656
394,248	Moved	1206	656
394,554	Moved	1205	656
394,562	Moved	1204	657
394,57	Moved	1199	662
394,578	Moved	1192	671
394,586	Moved	1177	684
394,594	Moved	1162	698
394,602	Moved	1146	714
394,61	Moved	1128	734
394,618	Moved	1107	754
394,626	Moved	1085	772
394,634	Moved	1065	788
394,642	Moved	1047	802
394,65	Moved	1032	815
394,658	Moved	1018	826
394,666	Moved	1006	836
394,672	Moved	997	844
394,68	Moved	989	850
394,688	Moved	983	857
394,696	Moved	979	862
394,704	Moved	976	866
394,712	Moved	974	869
394,878	Moved	973	870
394,884	Moved	973	869
394,892	Moved	973	868
394,9	Moved	973	867
394,908	Moved	973	866
394,916	Moved	973	865
394,924	Moved	973	863
394,932	Moved	973	862
394,94	Moved	973	861
394,948	Moved	973	860
394,956	Moved	973	859
394,964	Moved	973	858
394,974	Moved	973	857
395,503	Moved	973	856
395,513	Moved	973	857
395,519	Moved	969	858
395,702	Moved	968	859
395,71	Moved	969	859
395,718	Moved	969	858
395,724	Moved	969	857
395,734	Moved	969	856
395,74	Moved	969	855
395,748	Moved	969	854
395,756	Moved	969	853
395,764	Moved	969	850
395,772	Moved	968	845
395,78	Moved	967	840
395,788	Moved	966	837
395,796	Moved	964	833
395,804	Moved	963	830
395,812	Moved	962	827
395,82	Moved	960	824
395,828	Moved	959	822
395,834	Moved	957	820
395,842	Moved	956	819
395,85	Moved	955	818
395,858	Moved	954	818
395,866	Moved	954	817
395,874	Moved	953	817
399,48	Moved	953	816
399,495	Moved	944	816
399,495	Moved	931	816
399,511	Moved	921	815
399,511	Moved	913	813
399,527	Moved	900	808
399,542	Moved	884	803
399,542	Moved	868	798
399,558	Moved	858	793
399,566	Moved	849	791
399,574	Moved	843	788
399,58	Moved	840	787
399,58	Moved	838	786
399,652	Moved	837	786
399,66	Moved	837	787
399,668	Moved	837	788
399,676	Moved	836	788
399,68	Moved	833	789
399,911	Moved	832	790
399,927	Moved	832	789
399,927	Moved	832	788
399,943	Moved	832	787
399,958	Moved	833	786
399,963	Moved	833	785
399,974	Moved	833	784
399,98	Moved	833	783
399,98	Moved	834	782
399,996	Moved	834	780
399,996	Moved	834	779
400,012	Moved	837	778
400,012	Moved	838	778
400,027	Moved	840	784
400,027	Moved	841	792
400,043	Moved	843	803
400,043	Moved	844	811
400,06	Moved	844	819
400,068	Moved	844	828
400,076	Moved	844	834
400,08	Moved	844	840
400,08	Moved	844	845
400,096	Moved	844	850
400,096	Moved	844	856
400,112	Moved	845	861
400,112	Moved	845	866
400,127	Moved	847	869
400,127	Moved	848	873
400,143	Moved	848	875
400,143	Moved	849	876
400,162	Moved	849	877
407,999	Moved	849	878
408,014	Moved	850	872
408,014	Moved	852	856
408,03	Moved	853	848
408,03	Moved	855	841
408,045	Moved	856	833
408,045	Moved	858	820
408,062	Moved	859	807
408,07	Moved	859	797
408,08	Moved	859	784
408,086	Moved	859	771
408,094	Moved	857	753
408,099	Moved	855	731
408,099	Moved	848	704
408,114	Moved	840	678
408,114	Moved	830	649
408,13	Moved	816	622
408,13	Moved	799	596
408,146	Moved	781	572
408,146	Moved	759	549
408,164	Moved	736	529
408,172	Moved	716	511
408,18	Moved	694	495
408,188	Moved	676	481
408,196	Moved	654	469
408,199	Moved	637	457
408,199	Moved	620	446
408,214	Moved	606	436
408,228	Moved	590	422
408,234	Moved	574	406
408,242	Moved	558	389
408,25	Moved	547	372
408,258	Moved	536	358
408,266	Moved	526	344
408,274	Moved	515	332
408,282	Moved	505	322
408,29	Moved	498	313
408,298	Moved	492	304
408,306	Moved	484	297
408,314	Moved	477	289
408,322	Moved	472	284
408,328	Moved	467	279
408,336	Moved	463	275
408,344	Moved	459	272
408,352	Moved	456	268
408,36	Moved	455	266
408,368	Moved	454	264
408,376	Moved	453	263
408,384	Moved	452	262
408,392	Moved	451	260
408,399	Moved	450	257
408,408	Moved	448	253
408,415	Moved	446	250
408,424	Moved	444	246
408,43	Moved	440	243
408,438	Moved	436	237
408,446	Moved	432	232
408,454	Moved	428	226
408,462	Moved	423	219
408,47	Moved	419	214
408,478	Moved	414	209
408,486	Moved	410	204
408,494	Moved	407	199
408,502	Moved	403	194
408,51	Moved	399	189
408,518	Moved	394	184
408,526	Moved	390	179
408,534	Moved	387	173
408,539	Moved	383	168
408,547	Moved	379	160
408,555	Moved	373	151
408,564	Moved	369	145
408,572	Moved	364	140
408,58	Moved	360	135
408,587	Moved	357	132
408,595	Moved	354	128
408,603	Moved	352	125
408,611	Moved	350	122
408,619	Moved	349	119
408,628	Moved	347	117
408,636	Moved	345	115
408,642	Moved	344	114
408,682	Pressed Left	343	113
409,043	Moved	343	113
409,051	Moved	343	115
409,059	Moved	349	131
409,066	Moved	356	147
409,076	Moved	366	167
409,082	Moved	373	186
409,09	Moved	386	206
409,098	Moved	396	228
409,106	Moved	406	250
409,114	Moved	414	266
409,122	Moved	422	284
409,13	Moved	428	297
409,138	Moved	433	308
409,146	Moved	437	318
409,154	Moved	441	325
409,162	Moved	442	331
409,168	Moved	445	337
409,178	Moved	446	341
409,184	Moved	447	344
409,191	Moved	448	348
409,2	Moved	448	349
409,278	Moved	448	350
409,286	Moved	448	353
409,294	Moved	448	356
409,302	Moved	447	360
409,31	Moved	446	362
409,318	Moved	445	364
409,326	Moved	445	366
409,334	Moved	444	367
409,342	Moved	443	369
409,35	Moved	442	371
409,358	Moved	441	372
409,366	Moved	440	375
409,374	Moved	440	376
409,38	Moved	440	377
409,388	Moved	440	379
409,396	Moved	440	382
409,404	Moved	441	387
409,412	Moved	444	395
409,42	Moved	450	408
409,428	Moved	462	425
409,436	Moved	474	445
409,444	Moved	486	471
409,452	Moved	498	500
409,46	Moved	510	526
409,468	Moved	520	554
409,476	Moved	534	581
409,484	Moved	553	613
409,49	Moved	571	653
409,498	Moved	588	691
409,506	Moved	605	726
409,514	Moved	617	759
409,522	Moved	631	787
409,53	Moved	648	816
409,538	Moved	664	842
409,546	Moved	680	862
409,554	Moved	691	879
409,562	Moved	703	896
409,57	Moved	709	907
409,578	Moved	713	915
409,586	Moved	716	921
409,594	Moved	716	924
409,6	Moved	716	928
409,608	Moved	716	929
409,616	Moved	716	930
409,624	Moved	715	930
409,632	Moved	714	930
409,64	Moved	713	930
409,648	Moved	712	930
409,656	Moved	711	929
409,664	Moved	710	928
409,672	Moved	710	927
409,68	Moved	710	925
409,688	Moved	710	923
410,982	Moved	710	919
410,99	Moved	708	916
410,998	Moved	703	909
411,006	Moved	699	904
411,014	Moved	694	900
411,022	Moved	689	895
411,03	Moved	682	890
411,038	Moved	673	884
411,046	Moved	663	874
411,054	Moved	654	866
411,062	Moved	643	858
411,07	Moved	632	850
411,076	Moved	625	845
411,084	Moved	614	838
411,092	Moved	608	834
411,1	Moved	603	830
411,108	Moved	598	826
411,116	Moved	594	824
411,124	Moved	591	822
411,132	Moved	590	821
411,14	Moved	589	820
411,148	Moved	588	819
411,156	Moved	587	818
411,164	Moved	586	817
411,172	Moved	585	816
411,178	Moved	584	815
411,188	Moved	583	814
411,194	Moved	582	813
411,202	Moved	581	811
411,21	Moved	577	808
411,218	Moved	574	806
411,226	Moved	571	804
411,234	Moved	567	802
411,242	Moved	564	800
411,25	Moved	562	799
411,258	Moved	560	798
411,266	Moved	559	798
411,274	Moved	558	797
411,282	Moved	557	797
411,288	Moved	556	797
411,296	Moved	555	797
411,304	Moved	554	797
411,312	Moved	553	796
411,32	Moved	552	796
411,336	Moved	551	796
412,626	Moved	550	796
412,648	Moved	551	799
412,656	Moved	553	802
412,666	Moved	554	803
412,67	Moved	554	804
412,678	Moved	555	805
412,688	Moved	556	805
412,694	Moved	556	806
412,702	Moved	557	807
412,71	Moved	557	808
412,718	Moved	558	809
412,887	Moved	558	810
412,906	Moved	560	810
412,914	Moved	569	810
412,922	Moved	577	808
412,93	Moved	585	807
412,938	Moved	598	804
412,946	Moved	611	801
412,954	Moved	624	797
412,962	Moved	643	795
412,97	Moved	667	793
412,978	Moved	689	793
412,984	Moved	708	794
412,996	Moved	726	794
413	Moved	742	794
413,008	Moved	760	793
413,016	Moved	773	792
413,024	Moved	786	790
413,032	Moved	797	788
413,04	Moved	805	788
413,048	Moved	811	787
